-- Điểm danh cho lớp toán 10
INSERT dbo.DIEMDANH (MaLichHoc, MaHS, DiemDanh)
VALUES
('LH011', 'HS026', N'Có'),
('LH392', 'HS042', N'Có'),
('LH392', 'HS060', N'Có'),
('LH392', 'HS050', N'Có'),
('LH392', 'HS002', N'Có'),
('LH392', 'HS041', N'Có'),
('LH392', 'HS001', N'Có'),
('LH392', 'HS049', N'Có'),
('LH392', 'HS019', N'Có'),
('LH392', 'HS007', N'Có'),
('LH392', 'HS036', N'Có'),
('LH392', 'HS059', N'Có'),
('LH392', 'HS051', N'Có'),
('LH392', 'HS017', N'Có'),
('LH392', 'HS054', N'Có'),
('LH392', 'HS029', N'Có'),
('LH392', 'HS015', N'Có'),
('LH392', 'HS048', N'Có'),
('LH392', 'HS028', N'Có'),
('LH392', 'HS005', N'Có'),
('LH392', 'HS033', N'Có'),
('LH392', 'HS055', N'Có'),
('LH392', 'HS011', N'Có'),
('LH392', 'HS027', N'Có'),
('LH392', 'HS046', N'Có'),

('LH412', 'HS037', N'Có'),
('LH412', 'HS045', N'Có'),
('LH412', 'HS031', N'Có'),
('LH412', 'HS034', N'Có'),
('LH412', 'HS020', N'Có'),
('LH412', 'HS024', N'Có'),
('LH412', 'HS042', N'Có'),
('LH412', 'HS060', N'Có'),
('LH412', 'HS050', N'Có'),
('LH412', 'HS002', N'Có'),
('LH412', 'HS041', N'Có'),
('LH412', 'HS001', N'Có'),
('LH412', 'HS049', N'Có'),
('LH412', 'HS019', N'Có'),
('LH412', 'HS007', N'Có'),
('LH412', 'HS036', N'Có'),
('LH412', 'HS059', N'Có'),
('LH412', 'HS051', N'Có'),
('LH412', 'HS017', N'Có'),
('LH412', 'HS054', N'Có'),
('LH412', 'HS029', N'Có'),
('LH412', 'HS015', N'Có'),
('LH412', 'HS048', N'Có'),
('LH412', 'HS028', N'Có'),
('LH412', 'HS005', N'Có'),
('LH412', 'HS033', N'Có'),
('LH412', 'HS055', N'Có'),
('LH412', 'HS011', N'Có'),
('LH412', 'HS027', N'Có'),
('LH412', 'HS046', N'Có'),

('LH432', 'HS037', N'Có'),
('LH432', 'HS045', N'Có'),
('LH432', 'HS031', N'Có'),
('LH432', 'HS034', N'Có'),
('LH432', 'HS020', N'Có'),
('LH432', 'HS024', N'Có'),
('LH432', 'HS042', N'Có'),
('LH432', 'HS060', N'Có'),
('LH432', 'HS050', N'Có'),
('LH432', 'HS002', N'Có'),
('LH432', 'HS041', N'Có'),
('LH432', 'HS001', N'Có'),
('LH432', 'HS049', N'Có'),
('LH432', 'HS019', N'Có'),
('LH432', 'HS007', N'Có'),
('LH432', 'HS036', N'Có'),
('LH432', 'HS059', N'Có'),
('LH432', 'HS051', N'Có'),
('LH432', 'HS017', N'Có'),
('LH432', 'HS054', N'Có'),
('LH432', 'HS029', N'Có'),
('LH432', 'HS015', N'Có'),
('LH432', 'HS048', N'Có'),
('LH432', 'HS028', N'Có'),
('LH432', 'HS005', N'Có'),
('LH432', 'HS033', N'Có'),
('LH432', 'HS055', N'Có'),
('LH432', 'HS011', N'Có'),
('LH432', 'HS027', N'Có'),
('LH432', 'HS046', N'Có'),

('LH452', 'HS037', N'Có'),
('LH452', 'HS045', N'Có'),
('LH452', 'HS031', N'Có'),
('LH452', 'HS034', N'Có'),
('LH452', 'HS020', N'Có'),
('LH452', 'HS024', N'Có'),
('LH452', 'HS042', N'Có'),
('LH452', 'HS060', N'Có'),
('LH452', 'HS050', N'Có'),
('LH452', 'HS002', N'Có'),
('LH452', 'HS041', N'Có'),
('LH452', 'HS001', N'Có'),
('LH452', 'HS049', N'Có'),
('LH452', 'HS019', N'Có'),
('LH452', 'HS007', N'Có'),
('LH452', 'HS036', N'Có'),
('LH452', 'HS059', N'Có'),
('LH452', 'HS051', N'Có'),
('LH452', 'HS017', N'Có'),
('LH452', 'HS054', N'Có'),
('LH452', 'HS029', N'Có'),
('LH452', 'HS015', N'Có'),
('LH452', 'HS048', N'Có'),
('LH452', 'HS028', N'Có'),
('LH452', 'HS005', N'Có'),
('LH452', 'HS033', N'Có'),
('LH452', 'HS055', N'Có'),
('LH452', 'HS011', N'Có'),
('LH452', 'HS027', N'Có'),
('LH452', 'HS046', N'Có'),

('LH472', 'HS037', N'Có'),
('LH472', 'HS045', N'Có'),
('LH472', 'HS031', N'Có'),
('LH472', 'HS034', N'Có'),
('LH472', 'HS020', N'Có'),
('LH472', 'HS024', N'Có'),
('LH472', 'HS042', N'Có'),
('LH472', 'HS060', N'Có'),
('LH472', 'HS050', N'Có'),
('LH472', 'HS002', N'Có'),
('LH472', 'HS041', N'Có'),
('LH472', 'HS001', N'Có'),
('LH472', 'HS049', N'Có'),
('LH472', 'HS019', N'Có'),
('LH472', 'HS007', N'Có'),
('LH472', 'HS036', N'Có'),
('LH472', 'HS059', N'Có'),
('LH472', 'HS051', N'Có'),
('LH472', 'HS017', N'Có'),
('LH472', 'HS054', N'Có'),
('LH472', 'HS029', N'Có'),
('LH472', 'HS015', N'Có'),
('LH472', 'HS048', N'Có'),
('LH472', 'HS028', N'Có'),
('LH472', 'HS005', N'Có'),
('LH472', 'HS033', N'Có'),
('LH472', 'HS055', N'Có'),
('LH472', 'HS011', N'Có'),
('LH472', 'HS027', N'Có'),
('LH472', 'HS046', N'Có'),

('LH492', 'HS037', N'Có'),
('LH492', 'HS045', N'Có'),
('LH492', 'HS031', N'Có'),
('LH492', 'HS034', N'Có'),
('LH492', 'HS020', N'Có'),
('LH492', 'HS024', N'Có'),
('LH492', 'HS042', N'Có'),
('LH492', 'HS060', N'Có'),
('LH492', 'HS050', N'Có'),
('LH492', 'HS002', N'Có'),
('LH492', 'HS041', N'Có'),
('LH492', 'HS001', N'Có'),
('LH492', 'HS049', N'Có'),
('LH492', 'HS019', N'Có'),
('LH492', 'HS007', N'Có'),
('LH492', 'HS036', N'Có'),
('LH492', 'HS059', N'Có'),
('LH492', 'HS051', N'Có'),
('LH492', 'HS017', N'Có'),
('LH492', 'HS054', N'Có'),
('LH492', 'HS029', N'Có'),
('LH492', 'HS015', N'Có'),
('LH492', 'HS048', N'Có'),
('LH492', 'HS028', N'Có'),
('LH492', 'HS005', N'Có'),
('LH492', 'HS033', N'Có'),
('LH492', 'HS055', N'Có'),
('LH492', 'HS011', N'Có'),
('LH492', 'HS027', N'Có'),
('LH492', 'HS046', N'Có'),

('LH512', 'HS037', N'Có'),
('LH512', 'HS045', N'Có'),
('LH512', 'HS031', N'Có'),
('LH512', 'HS034', N'Có'),
('LH512', 'HS020', N'Có'),
('LH512', 'HS024', N'Có'),
('LH512', 'HS042', N'Có'),
('LH512', 'HS060', N'Có'),
('LH512', 'HS050', N'Có'),
('LH512', 'HS002', N'Có'),
('LH512', 'HS041', N'Có'),
('LH512', 'HS001', N'Có'),
('LH512', 'HS049', N'Có'),
('LH512', 'HS019', N'Có'),
('LH512', 'HS007', N'Có'),
('LH512', 'HS036', N'Có'),
('LH512', 'HS059', N'Có'),
('LH512', 'HS051', N'Có'),
('LH512', 'HS017', N'Có'),
('LH512', 'HS054', N'Có'),
('LH512', 'HS029', N'Có'),
('LH512', 'HS015', N'Có'),
('LH512', 'HS048', N'Có'),
('LH512', 'HS028', N'Có'),
('LH512', 'HS005', N'Có'),
('LH512', 'HS033', N'Có'),
('LH512', 'HS055', N'Có'),
('LH512', 'HS011', N'Có'),
('LH512', 'HS027', N'Có'),
('LH512', 'HS046', N'Có'),

('LH532', 'HS037', N'Có'),
('LH532', 'HS045', N'Có'),
('LH532', 'HS031', N'Có'),
('LH532', 'HS034', N'Có'),
('LH532', 'HS020', N'Có'),
('LH532', 'HS024', N'Có'),
('LH532', 'HS042', N'Có'),
('LH532', 'HS060', N'Có'),
('LH532', 'HS050', N'Có'),
('LH532', 'HS002', N'Có'),
('LH532', 'HS041', N'Có'),
('LH532', 'HS001', N'Có'),
('LH532', 'HS049', N'Có'),
('LH532', 'HS019', N'Có'),
('LH532', 'HS007', N'Có'),
('LH532', 'HS036', N'Có'),
('LH532', 'HS059', N'Có'),
('LH532', 'HS051', N'Có'),
('LH532', 'HS017', N'Có'),
('LH532', 'HS054', N'Có'),
('LH532', 'HS029', N'Có'),
('LH532', 'HS015', N'Có'),
('LH532', 'HS048', N'Có'),
('LH532', 'HS028', N'Có'),
('LH532', 'HS005', N'Có'),
('LH532', 'HS033', N'Có'),
('LH532', 'HS055', N'Có'),
('LH532', 'HS011', N'Có'),
('LH532', 'HS027', N'Có'),
('LH532', 'HS046', N'Có'),

('LH552', 'HS037', N'Có'),
('LH552', 'HS045', N'Có'),
('LH552', 'HS031', N'Có'),
('LH552', 'HS034', N'Có'),
('LH552', 'HS020', N'Có'),
('LH552', 'HS024', N'Có'),
('LH552', 'HS042', N'Có'),
('LH552', 'HS060', N'Có'),
('LH552', 'HS050', N'Có'),
('LH552', 'HS002', N'Có'),
('LH552', 'HS041', N'Có'),
('LH552', 'HS001', N'Có'),
('LH552', 'HS049', N'Có'),
('LH552', 'HS019', N'Có'),
('LH552', 'HS007', N'Có'),
('LH552', 'HS036', N'Có'),
('LH552', 'HS059', N'Có'),
('LH552', 'HS051', N'Có'),
('LH552', 'HS017', N'Có'),
('LH552', 'HS054', N'Có'),
('LH552', 'HS029', N'Có'),
('LH552', 'HS015', N'Có'),
('LH552', 'HS048', N'Có'),
('LH552', 'HS028', N'Có'),
('LH552', 'HS005', N'Có'),
('LH552', 'HS033', N'Có'),
('LH552', 'HS055', N'Có'),
('LH552', 'HS011', N'Có'),
('LH552', 'HS027', N'Có'),
('LH552', 'HS046', N'Có'),

('LH572', 'HS037', N'Có'),
('LH572', 'HS045', N'Có'),
('LH572', 'HS031', N'Có'),
('LH572', 'HS034', N'Có'),
('LH572', 'HS020', N'Có'),
('LH572', 'HS024', N'Có'),
('LH572', 'HS042', N'Có'),
('LH572', 'HS060', N'Có'),
('LH572', 'HS050', N'Có'),
('LH572', 'HS002', N'Có'),
('LH572', 'HS041', N'Có'),
('LH572', 'HS001', N'Có'),
('LH572', 'HS049', N'Có'),
('LH572', 'HS019', N'Có'),
('LH572', 'HS007', N'Có'),
('LH572', 'HS036', N'Có'),
('LH572', 'HS059', N'Có'),
('LH572', 'HS051', N'Có'),
('LH572', 'HS017', N'Có'),
('LH572', 'HS054', N'Có'),
('LH572', 'HS029', N'Có'),
('LH572', 'HS015', N'Có'),
('LH572', 'HS048', N'Có'),
('LH572', 'HS028', N'Có'),
('LH572', 'HS005', N'Có'),
('LH572', 'HS033', N'Có'),
('LH572', 'HS055', N'Có'),
('LH572', 'HS011', N'Có'),
('LH572', 'HS027', N'Có'),
('LH572', 'HS046', N'Có'),

('LH592', 'HS037', N'Có'),
('LH592', 'HS045', N'Có'),
('LH592', 'HS031', N'Có'),
('LH592', 'HS034', N'Có'),
('LH592', 'HS020', N'Có'),
('LH592', 'HS024', N'Có'),
('LH592', 'HS042', N'Có'),
('LH592', 'HS060', N'Có'),
('LH592', 'HS050', N'Có'),
('LH592', 'HS002', N'Có'),
('LH592', 'HS041', N'Có'),
('LH592', 'HS001', N'Có'),
('LH592', 'HS049', N'Có'),
('LH592', 'HS019', N'Có'),
('LH592', 'HS007', N'Có'),
('LH592', 'HS036', N'Có'),
('LH592', 'HS059', N'Có'),
('LH592', 'HS051', N'Có'),
('LH592', 'HS017', N'Có'),
('LH592', 'HS054', N'Có'),
('LH592', 'HS029', N'Có'),
('LH592', 'HS015', N'Có'),
('LH592', 'HS048', N'Có'),
('LH592', 'HS028', N'Có'),
('LH592', 'HS005', N'Có'),
('LH592', 'HS033', N'Có'),
('LH592', 'HS055', N'Có'),
('LH592', 'HS011', N'Có'),
('LH592', 'HS027', N'Có'),
('LH592', 'HS046', N'Có'),

('LH612', 'HS037', N'Có'),
('LH612', 'HS045', N'Có'),
('LH612', 'HS031', N'Có'),
('LH612', 'HS034', N'Có'),
('LH612', 'HS020', N'Có'),
('LH612', 'HS024', N'Có'),
('LH612', 'HS042', N'Có'),
('LH612', 'HS060', N'Có'),
('LH612', 'HS050', N'Có'),
('LH612', 'HS002', N'Có'),
('LH612', 'HS041', N'Có'),
('LH612', 'HS001', N'Có'),
('LH612', 'HS049', N'Có'),
('LH612', 'HS019', N'Có'),
('LH612', 'HS007', N'Có'),
('LH612', 'HS036', N'Có'),
('LH612', 'HS059', N'Có'),
('LH612', 'HS051', N'Có'),
('LH612', 'HS017', N'Có'),
('LH612', 'HS054', N'Có'),
('LH612', 'HS029', N'Có'),
('LH612', 'HS015', N'Có'),
('LH612', 'HS048', N'Có'),
('LH612', 'HS028', N'Có'),
('LH612', 'HS005', N'Có'),
('LH612', 'HS033', N'Có'),
('LH612', 'HS055', N'Có'),
('LH612', 'HS011', N'Có'),
('LH612', 'HS027', N'Có'),
('LH612', 'HS046', N'Có'),

('LH632', 'HS037', N'Có'),
('LH632', 'HS045', N'Có'),
('LH632', 'HS031', N'Có'),
('LH632', 'HS034', N'Có'),
('LH632', 'HS020', N'Có'),
('LH632', 'HS024', N'Có'),
('LH632', 'HS042', N'Có'),
('LH632', 'HS060', N'Có'),
('LH632', 'HS050', N'Có'),
('LH632', 'HS002', N'Có'),
('LH632', 'HS041', N'Có'),
('LH632', 'HS001', N'Có'),
('LH632', 'HS049', N'Có'),
('LH632', 'HS019', N'Có'),
('LH632', 'HS007', N'Có'),
('LH632', 'HS036', N'Có'),
('LH632', 'HS059', N'Có'),
('LH632', 'HS051', N'Có'),
('LH632', 'HS017', N'Có'),
('LH632', 'HS054', N'Có'),
('LH632', 'HS029', N'Có'),
('LH632', 'HS015', N'Có'),
('LH632', 'HS048', N'Có'),
('LH632', 'HS028', N'Có'),
('LH632', 'HS005', N'Có'),
('LH632', 'HS033', N'Có'),
('LH632', 'HS055', N'Có'),
('LH632', 'HS011', N'Có'),
('LH632', 'HS027', N'Có'),
('LH632', 'HS046', N'Có')

-- Điểm danh cho lớp hoá 10
INSERT dbo.DIEMDANH (MaLichHoc, MaHS, DiemDanh)
VALUES
('LH007', 'HS023', N'Có'),
('LH007', 'HS006', N'Có'),
('LH007', 'HS050', N'Có'),
('LH007', 'HS004', N'Có'),
('LH007', 'HS045', N'Có'),
('LH007', 'HS014', N'Có'),
('LH007', 'HS036', N'Có'),
('LH007', 'HS012', N'Có'),
('LH007', 'HS020', N'Có'),
('LH007', 'HS024', N'Có'),
('LH007', 'HS042', N'Có'),
('LH007', 'HS051', N'Có'),
('LH007', 'HS057', N'Có'),
('LH007', 'HS058', N'Có'),
('LH007', 'HS022', N'Có'),
('LH007', 'HS032', N'Có'),
('LH007', 'HS027', N'Có'),
('LH007', 'HS028', N'Có'),
('LH007', 'HS059', N'Có'),
('LH007', 'HS053', N'Có'),
('LH007', 'HS021', N'Có'),
('LH007', 'HS046', N'Có'),
('LH007', 'HS030', N'Có'),
('LH007', 'HS009', N'Có'),
('LH007', 'HS018', N'Có'),
('LH007', 'HS007', N'Có'),
('LH007', 'HS017', N'Có'),
('LH007', 'HS055', N'Có'),
('LH007', 'HS039', N'Có'),
('LH007', 'HS043', N'Có'),
('LH027', 'HS023', N'Có'),
('LH027', 'HS006', N'Có'),
('LH027', 'HS050', N'Có'),
('LH027', 'HS004', N'Có'),
('LH027', 'HS045', N'Có'),
('LH027', 'HS014', N'Có'),
('LH027', 'HS036', N'Có'),
('LH027', 'HS012', N'Có'),
('LH027', 'HS020', N'Có'),
('LH027', 'HS024', N'Có'),
('LH027', 'HS042', N'Có'),
('LH027', 'HS051', N'Có'),
('LH027', 'HS057', N'Có'),
('LH027', 'HS058', N'Có'),
('LH027', 'HS022', N'Có'),
('LH027', 'HS032', N'Có'),
('LH027', 'HS027', N'Có'),
('LH027', 'HS028', N'Có'),
('LH027', 'HS059', N'Có'),
('LH027', 'HS053', N'Có'),
('LH027', 'HS021', N'Có'),
('LH027', 'HS046', N'Có'),
('LH027', 'HS030', N'Có'),
('LH027', 'HS009', N'Có'),
('LH027', 'HS018', N'Có'),
('LH027', 'HS007', N'Có'),
('LH027', 'HS017', N'Có'),
('LH027', 'HS055', N'Có'),
('LH027', 'HS039', N'Có'),
('LH027', 'HS043', N'Có'),

('LH047', 'HS023', N'Có'),
('LH047', 'HS006', N'Có'),
('LH047', 'HS050', N'Có'),
('LH047', 'HS004', N'Có'),
('LH047', 'HS045', N'Có'),
('LH047', 'HS014', N'Có'),
('LH047', 'HS036', N'Có'),
('LH047', 'HS012', N'Có'),
('LH047', 'HS020', N'Có'),
('LH047', 'HS024', N'Có'),
('LH047', 'HS042', N'Có'),
('LH047', 'HS051', N'Có'),
('LH047', 'HS057', N'Có'),
('LH047', 'HS058', N'Có'),
('LH047', 'HS022', N'Có'),
('LH047', 'HS032', N'Có'),
('LH047', 'HS027', N'Có'),
('LH047', 'HS028', N'Có'),
('LH047', 'HS059', N'Có'),
('LH047', 'HS053', N'Có'),
('LH047', 'HS021', N'Có'),
('LH047', 'HS046', N'Có'),
('LH047', 'HS030', N'Có'),
('LH047', 'HS009', N'Có'),
('LH047', 'HS018', N'Có'),
('LH047', 'HS007', N'Có'),
('LH047', 'HS017', N'Có'),
('LH047', 'HS055', N'Có'),
('LH047', 'HS039', N'Có'),
('LH047', 'HS043', N'Có'),
('LH067', 'HS023', N'Có'),
('LH067', 'HS006', N'Có'),
('LH067', 'HS050', N'Có'),
('LH067', 'HS004', N'Có'),
('LH067', 'HS045', N'Có'),
('LH067', 'HS014', N'Có'),
('LH067', 'HS036', N'Có'),
('LH067', 'HS012', N'Có'),
('LH067', 'HS020', N'Có'),
('LH067', 'HS024', N'Có'),
('LH067', 'HS042', N'Có'),
('LH067', 'HS051', N'Có'),
('LH067', 'HS057', N'Có'),
('LH067', 'HS058', N'Có'),
('LH067', 'HS022', N'Có'),
('LH067', 'HS032', N'Có'),
('LH067', 'HS027', N'Có'),
('LH067', 'HS028', N'Có'),
('LH067', 'HS059', N'Có'),
('LH067', 'HS053', N'Có'),
('LH067', 'HS021', N'Có'),
('LH067', 'HS046', N'Có'),
('LH067', 'HS030', N'Có'),
('LH067', 'HS009', N'Có'),
('LH067', 'HS018', N'Có'),
('LH067', 'HS007', N'Có'),
('LH067', 'HS017', N'Có'),
('LH067', 'HS055', N'Có'),
('LH067', 'HS039', N'Có'),
('LH067', 'HS043', N'Có'),

('LH087', 'HS023', N'Có'),
('LH087', 'HS006', N'Có'),
('LH087', 'HS050', N'Có'),
('LH087', 'HS004', N'Có'),
('LH087', 'HS045', N'Có'),
('LH087', 'HS014', N'Có'),
('LH087', 'HS036', N'Có'),
('LH087', 'HS012', N'Có'),
('LH087', 'HS020', N'Có'),
('LH087', 'HS024', N'Có'),
('LH087', 'HS042', N'Có'),
('LH087', 'HS051', N'Có'),
('LH087', 'HS057', N'Có'),
('LH087', 'HS058', N'Có'),
('LH087', 'HS022', N'Có'),
('LH087', 'HS032', N'Có'),
('LH087', 'HS027', N'Có'),
('LH087', 'HS028', N'Có'),
('LH087', 'HS059', N'Có'),
('LH087', 'HS053', N'Có'),
('LH087', 'HS021', N'Có'),
('LH087', 'HS046', N'Có'),
('LH087', 'HS030', N'Có'),
('LH087', 'HS009', N'Có'),
('LH087', 'HS018', N'Có'),
('LH087', 'HS007', N'Có'),
('LH087', 'HS017', N'Có'),
('LH087', 'HS055', N'Có'),
('LH087', 'HS039', N'Có'),
('LH087', 'HS043', N'Có'),
('LH107', 'HS023', N'Có'),
('LH107', 'HS006', N'Có'),
('LH107', 'HS050', N'Có'),
('LH107', 'HS004', N'Có'),
('LH107', 'HS045', N'Có'),
('LH107', 'HS014', N'Có'),
('LH107', 'HS036', N'Có'),
('LH107', 'HS012', N'Có'),
('LH107', 'HS020', N'Có'),
('LH107', 'HS024', N'Có'),
('LH107', 'HS042', N'Có'),
('LH107', 'HS051', N'Có'),
('LH107', 'HS057', N'Có'),
('LH107', 'HS058', N'Có'),
('LH107', 'HS022', N'Có'),
('LH107', 'HS032', N'Có'),
('LH107', 'HS027', N'Có'),
('LH107', 'HS028', N'Có'),
('LH107', 'HS059', N'Có'),
('LH107', 'HS053', N'Có'),
('LH107', 'HS021', N'Có'),
('LH107', 'HS046', N'Có'),
('LH107', 'HS030', N'Có'),
('LH107', 'HS009', N'Có'),
('LH107', 'HS018', N'Có'),
('LH107', 'HS007', N'Có'),
('LH107', 'HS017', N'Có'),
('LH107', 'HS055', N'Có'),
('LH107', 'HS039', N'Có'),
('LH107', 'HS043', N'Có'),

('LH127', 'HS023', N'Có'),
('LH127', 'HS006', N'Có'),
('LH127', 'HS050', N'Có'),
('LH127', 'HS004', N'Có'),
('LH127', 'HS045', N'Có'),
('LH127', 'HS014', N'Có'),
('LH127', 'HS036', N'Có'),
('LH127', 'HS012', N'Có'),
('LH127', 'HS020', N'Có'),
('LH127', 'HS024', N'Có'),
('LH127', 'HS042', N'Có'),
('LH127', 'HS051', N'Có'),
('LH127', 'HS057', N'Có'),
('LH127', 'HS058', N'Có'),
('LH127', 'HS022', N'Có'),
('LH127', 'HS032', N'Có'),
('LH127', 'HS027', N'Có'),
('LH127', 'HS028', N'Có'),
('LH127', 'HS059', N'Có'),
('LH127', 'HS053', N'Có'),
('LH127', 'HS021', N'Có'),
('LH127', 'HS046', N'Có'),
('LH127', 'HS030', N'Có'),
('LH127', 'HS009', N'Có'),
('LH127', 'HS018', N'Có'),
('LH127', 'HS007', N'Có'),
('LH127', 'HS017', N'Có'),
('LH127', 'HS055', N'Có'),
('LH127', 'HS039', N'Có'),
('LH127', 'HS043', N'Có'),
('LH147', 'HS023', N'Có'),
('LH147', 'HS006', N'Có'),
('LH147', 'HS050', N'Có'),
('LH147', 'HS004', N'Có'),
('LH147', 'HS045', N'Có'),
('LH147', 'HS014', N'Có'),
('LH147', 'HS036', N'Có'),
('LH147', 'HS012', N'Có'),
('LH147', 'HS020', N'Có'),
('LH147', 'HS024', N'Có'),
('LH147', 'HS042', N'Có'),
('LH147', 'HS051', N'Có'),
('LH147', 'HS057', N'Có'),
('LH147', 'HS058', N'Có'),
('LH147', 'HS022', N'Có'),
('LH147', 'HS032', N'Có'),
('LH147', 'HS027', N'Có'),
('LH147', 'HS028', N'Có'),
('LH147', 'HS059', N'Có'),
('LH147', 'HS053', N'Có'),
('LH147', 'HS021', N'Có'),
('LH147', 'HS046', N'Có'),
('LH147', 'HS030', N'Có'),
('LH147', 'HS009', N'Có'),
('LH147', 'HS018', N'Có'),
('LH147', 'HS007', N'Có'),
('LH147', 'HS017', N'Có'),
('LH147', 'HS055', N'Có'),
('LH147', 'HS039', N'Có'),
('LH147', 'HS043', N'Có'),

('LH167', 'HS023', N'Có'),
('LH167', 'HS006', N'Có'),
('LH167', 'HS050', N'Có'),
('LH167', 'HS004', N'Có'),
('LH167', 'HS045', N'Có'),
('LH167', 'HS014', N'Có'),
('LH167', 'HS036', N'Có'),
('LH167', 'HS012', N'Có'),
('LH167', 'HS020', N'Có'),
('LH167', 'HS024', N'Có'),
('LH167', 'HS042', N'Có'),
('LH167', 'HS051', N'Có'),
('LH167', 'HS057', N'Có'),
('LH167', 'HS058', N'Có'),
('LH167', 'HS022', N'Có'),
('LH167', 'HS032', N'Có'),
('LH167', 'HS027', N'Có'),
('LH167', 'HS028', N'Có'),
('LH167', 'HS059', N'Có'),
('LH167', 'HS053', N'Có'),
('LH167', 'HS021', N'Có'),
('LH167', 'HS046', N'Có'),
('LH167', 'HS030', N'Có'),
('LH167', 'HS009', N'Có'),
('LH167', 'HS018', N'Có'),
('LH167', 'HS007', N'Có'),
('LH167', 'HS017', N'Có'),
('LH167', 'HS055', N'Có'),
('LH167', 'HS039', N'Có'),
('LH167', 'HS043', N'Có'),
('LH187', 'HS023', N'Có'),
('LH187', 'HS006', N'Có'),
('LH187', 'HS050', N'Có'),
('LH187', 'HS004', N'Có'),
('LH187', 'HS045', N'Có'),
('LH187', 'HS014', N'Có'),
('LH187', 'HS036', N'Có'),
('LH187', 'HS012', N'Có'),
('LH187', 'HS020', N'Có'),
('LH187', 'HS024', N'Có'),
('LH187', 'HS042', N'Có'),
('LH187', 'HS051', N'Có'),
('LH187', 'HS057', N'Có'),
('LH187', 'HS058', N'Có'),
('LH187', 'HS022', N'Có'),
('LH187', 'HS032', N'Có'),
('LH187', 'HS027', N'Có'),
('LH187', 'HS028', N'Có'),
('LH187', 'HS059', N'Có'),
('LH187', 'HS053', N'Có'),
('LH187', 'HS021', N'Có'),
('LH187', 'HS046', N'Có'),
('LH187', 'HS030', N'Có'),
('LH187', 'HS009', N'Có'),
('LH187', 'HS018', N'Có'),
('LH187', 'HS007', N'Có'),
('LH187', 'HS017', N'Có'),
('LH187', 'HS055', N'Có'),
('LH187', 'HS039', N'Có'),
('LH187', 'HS043', N'Có'),

('LH207', 'HS023', N'Có'),
('LH207', 'HS006', N'Có'),
('LH207', 'HS050', N'Có'),
('LH207', 'HS004', N'Có'),
('LH207', 'HS045', N'Có'),
('LH207', 'HS014', N'Có'),
('LH207', 'HS036', N'Có'),
('LH207', 'HS012', N'Có'),
('LH207', 'HS020', N'Có'),
('LH207', 'HS024', N'Có'),
('LH207', 'HS042', N'Có'),
('LH207', 'HS051', N'Có'),
('LH207', 'HS057', N'Có'),
('LH207', 'HS058', N'Có'),
('LH207', 'HS022', N'Có'),
('LH207', 'HS032', N'Có'),
('LH207', 'HS027', N'Có'),
('LH207', 'HS028', N'Có'),
('LH207', 'HS059', N'Có'),
('LH207', 'HS053', N'Có'),
('LH207', 'HS021', N'Có'),
('LH207', 'HS046', N'Có'),
('LH207', 'HS030', N'Có'),
('LH207', 'HS009', N'Có'),
('LH207', 'HS018', N'Có'),
('LH207', 'HS007', N'Có'),
('LH207', 'HS017', N'Có'),
('LH207', 'HS055', N'Có'),
('LH207', 'HS039', N'Có'),
('LH207', 'HS043', N'Có'),
('LH227', 'HS023', N'Có'),
('LH227', 'HS006', N'Có'),
('LH227', 'HS050', N'Có'),
('LH227', 'HS004', N'Có'),
('LH227', 'HS045', N'Có'),
('LH227', 'HS014', N'Có'),
('LH227', 'HS036', N'Có'),
('LH227', 'HS012', N'Có'),
('LH227', 'HS020', N'Có'),
('LH227', 'HS024', N'Có'),
('LH227', 'HS042', N'Có'),
('LH227', 'HS051', N'Có'),
('LH227', 'HS057', N'Có'),
('LH227', 'HS058', N'Có'),
('LH227', 'HS022', N'Có'),
('LH227', 'HS032', N'Có'),
('LH227', 'HS027', N'Có'),
('LH227', 'HS028', N'Có'),
('LH227', 'HS059', N'Có'),
('LH227', 'HS053', N'Có'),
('LH227', 'HS021', N'Có'),
('LH227', 'HS046', N'Có'),
('LH227', 'HS030', N'Có'),
('LH227', 'HS009', N'Có'),
('LH227', 'HS018', N'Có'),
('LH227', 'HS007', N'Có'),
('LH227', 'HS017', N'Có'),
('LH227', 'HS055', N'Có'),
('LH227', 'HS039', N'Có'),
('LH227', 'HS043', N'Có'),

('LH247', 'HS023', N'Có'),
('LH247', 'HS006', N'Có'),
('LH247', 'HS050', N'Có'),
('LH247', 'HS004', N'Có'),
('LH247', 'HS045', N'Có'),
('LH247', 'HS014', N'Có'),
('LH247', 'HS036', N'Có'),
('LH247', 'HS012', N'Có'),
('LH247', 'HS020', N'Có'),
('LH247', 'HS024', N'Có'),
('LH247', 'HS042', N'Có'),
('LH247', 'HS051', N'Có'),
('LH247', 'HS057', N'Có'),
('LH247', 'HS058', N'Có'),
('LH247', 'HS022', N'Có'),
('LH247', 'HS032', N'Có'),
('LH247', 'HS027', N'Có'),
('LH247', 'HS028', N'Có'),
('LH247', 'HS059', N'Có'),
('LH247', 'HS053', N'Có'),
('LH247', 'HS021', N'Có'),
('LH247', 'HS046', N'Có'),
('LH247', 'HS030', N'Có'),
('LH247', 'HS009', N'Có'),
('LH247', 'HS018', N'Có'),
